interview_id,application_id,interview_round,interview_date,feedback
69419,234177,4,2021-12-18,Average
69420,53110,1,2020-12-27,Excellent
69421,198745,3,2022-11-02,Poor
69422,50241,5,2020-03-03,Good
69423,892,4,2023-04-10,Poor
69424,386312,3,2021-04-08,Poor
69425,344527,1,2021-05-15,Average
69426,33706,4,2022-09-11,Average
69427,111481,5,2021-04-29,Poor
69428,177829,3,2023-04-23,Average
69429,381390,1,2022-06-22,Excellent
69430,422324,3,2020-05-27,Good
69431,294344,4,2021-07-12,Excellent
69432,125210,3,2021-05-13,Excellent
69433,397240,5,2023-09-14,Excellent
69434,276802,1,2021-03-07,Excellent
69435,278393,3,2023-02-28,Average
69436,95414,2,2020-01-23,Excellent
69437,217583,5,2021-08-27,Average
69438,190761,2,2020-08-31,Poor
69439,100870,1,2021-04-03,Poor
69440,428703,4,2021-03-31,Poor
69441,253238,2,2023-06-29,Good
69442,325371,5,2023-07-04,Average
69443,254249,4,2022-08-06,Good
69444,206974,2,2022-10-11,Average
69445,105244,4,2023-04-30,Poor
69446,480809,2,2020-12-01,Good
69447,349393,5,2021-11-12,Excellent
69448,73446,3,2022-02-09,Excellent
69449,327077,4,2023-03-29,Excellent
69450,5443,4,2020-10-28,Average
69451,493201,5,2022-05-31,Good
69452,21107,2,2022-01-31,Poor
69453,65195,3,2023-09-05,Average
69454,405349,2,2023-12-06,Average
69455,52802,2,2023-12-08,Excellent
69456,378085,3,2021-02-25,Poor
69457,79696,5,2020-10-28,Good
69458,123028,3,2022-08-04,Good
69459,28913,4,2021-05-18,Poor
69460,350350,4,2020-03-13,Average
69461,454220,5,2021-03-17,Excellent
69462,145542,2,2021-04-25,Good
69463,34110,4,2020-12-06,Average
69464,85056,1,2020-09-16,Average
69465,381272,1,2023-04-11,Average
69466,120922,5,2023-09-15,Average
69467,73873,3,2021-07-08,Poor
69468,449989,2,2020-05-10,Average
69469,106203,1,2020-12-26,Good
69470,426318,1,2023-12-22,Excellent
69471,6092,2,2023-07-06,Poor
69472,247841,1,2023-07-11,Excellent
69473,239882,3,2023-06-24,Average
69474,307083,1,2022-02-24,Good
69475,465961,1,2020-02-10,Poor
69476,418757,5,2020-11-08,Excellent
69477,298122,5,2023-11-25,Poor
69478,308298,1,2021-01-05,Good
69479,428713,2,2022-06-11,Average
69480,27685,1,2022-03-03,Excellent
69481,220750,4,2022-05-06,Excellent
69482,336909,2,2022-01-19,Average
69483,291829,2,2020-11-22,Excellent
69484,463113,5,2022-10-24,Poor
69485,445894,1,2023-12-21,Good
69486,115682,5,2023-10-20,Average
69487,277724,5,2023-12-17,Poor
69488,331580,5,2021-09-09,Excellent
69489,63898,2,2020-11-08,Good
69490,158809,1,2023-04-05,Good
69491,30006,2,2021-11-20,Good
69492,12259,5,2020-09-13,Poor
69493,386255,3,2021-03-29,Good
69494,159154,3,2020-11-18,Excellent
69495,419986,3,2020-02-06,Good
69496,446074,5,2020-01-11,Poor
69497,373149,1,2021-01-15,Excellent
69498,442566,4,2021-07-20,Good
69499,111079,4,2020-03-24,Average
69500,309100,5,2022-07-03,Excellent
69501,53175,4,2020-09-23,Poor
69502,396154,5,2020-07-18,Good
69503,359981,1,2020-08-02,Excellent
69504,94266,1,2020-06-26,Good
69505,231347,1,2020-11-04,Poor
69506,346010,5,2022-05-01,Excellent
69507,331507,2,2023-05-25,Poor
69508,234400,2,2020-01-30,Excellent
69509,216085,5,2020-02-14,Average
69510,122348,5,2023-10-30,Average
69511,25943,3,2021-09-18,Average
69512,263360,4,2023-02-11,Average
69513,316864,3,2023-04-25,Excellent
69514,62989,4,2023-05-06,Average
69515,334678,3,2020-06-07,Average
69516,383896,3,2021-01-27,Good
69517,267728,4,2020-10-20,Excellent
69518,74889,2,2022-02-01,Excellent
69519,377427,3,2023-06-12,Poor
69520,292844,4,2021-10-28,Good
69521,86119,4,2022-10-19,Good
69522,239034,2,2020-01-25,Excellent
69523,267869,4,2021-11-10,Average
69524,193887,4,2020-06-15,Average
69525,375657,1,2021-07-22,Average
69526,136027,2,2023-12-27,Excellent
69527,477974,4,2022-09-04,Poor
69528,388000,2,2022-04-28,Excellent
69529,167163,1,2022-08-07,Average
69530,163056,2,2022-03-03,Excellent
69531,243328,4,2021-12-11,Good
69532,162903,1,2021-03-27,Excellent
69533,44430,2,2022-01-24,Average
69534,231008,5,2020-03-09,Excellent
69535,144154,1,2020-06-18,Good
69536,486265,1,2023-04-18,Average
69537,486023,4,2020-01-04,Excellent
69538,471017,2,2023-03-03,Excellent
69539,310912,3,2020-11-26,Excellent
69540,171373,1,2022-06-29,Excellent
69541,263228,5,2023-03-03,Average
69542,491439,2,2020-08-13,Average
69543,384309,3,2023-11-04,Good
69544,250620,1,2023-03-22,Excellent
69545,491378,5,2020-06-21,Poor
69546,304285,4,2023-05-31,Poor
69547,186432,3,2023-08-31,Poor
69548,131163,5,2020-07-04,Excellent
69549,119600,5,2021-06-07,Poor
69550,46301,3,2022-07-04,Poor
69551,67289,2,2022-03-15,Average
69552,417793,2,2023-12-17,Excellent
69553,105202,2,2023-05-19,Poor
69554,453724,1,2021-06-08,Average
69555,474113,4,2023-04-03,Good
69556,440798,3,2022-05-11,Good
69557,58983,2,2023-08-26,Poor
69558,256416,5,2022-11-29,Average
69559,14844,2,2022-03-24,Poor
69560,288911,4,2021-06-10,Poor
69561,421346,4,2021-09-23,Good
69562,17229,2,2021-05-07,Good
69563,433709,5,2021-08-21,Excellent
69564,151798,3,2023-10-11,Good
69565,10462,4,2023-03-05,Average
69566,262686,5,2021-11-23,Average
69567,306755,5,2023-02-01,Average
69568,225583,1,2022-11-18,Good
69569,337677,1,2022-03-27,Average
69570,448256,5,2021-08-02,Excellent
69571,270331,3,2021-05-02,Average
69572,252624,5,2020-02-22,Good
69573,443642,5,2022-07-10,Average
69574,312160,3,2022-08-20,Average
69575,161659,2,2020-04-03,Excellent
69576,365658,4,2022-07-16,Average
69577,332266,4,2021-08-11,Excellent
69578,100387,4,2023-09-29,Poor
69579,246901,4,2021-12-03,Average
69580,17882,2,2020-04-06,Good
69581,342823,3,2021-06-11,Excellent
69582,228993,3,2023-12-09,Good
69583,270020,1,2020-10-04,Good
69584,395334,3,2020-09-12,Average
69585,480089,2,2020-01-17,Good
69586,283981,4,2023-11-03,Good
69587,122398,3,2023-10-17,Good
69588,98498,5,2020-02-13,Good
69589,209365,2,2020-03-31,Average
69590,339818,2,2021-01-08,Good
69591,410395,3,2021-12-22,Poor
69592,412663,2,2021-01-15,Poor
69593,13416,3,2022-02-08,Good
69594,77320,3,2022-03-26,Average
69595,133392,1,2020-08-08,Excellent
69596,63655,2,2021-01-06,Good
69597,6670,5,2020-05-22,Average
69598,234147,5,2022-08-06,Poor
69599,189321,3,2022-06-06,Excellent
69600,466320,1,2023-09-04,Average
69601,421974,3,2021-09-03,Average
69602,248475,1,2021-11-27,Excellent
69603,348648,2,2023-03-28,Poor
69604,378447,5,2021-04-06,Excellent
69605,147933,3,2021-05-30,Poor
69606,73261,3,2020-05-09,Good
69607,58858,4,2023-09-12,Excellent
69608,1663,5,2021-03-22,Poor
69609,156707,4,2020-10-24,Poor
69610,369708,2,2022-09-22,Average
69611,481064,4,2020-04-16,Poor
69612,491806,4,2022-07-20,Poor
69613,196107,3,2021-08-19,Poor
69614,88149,2,2021-11-26,Excellent
69615,242161,1,2020-02-10,Excellent
69616,363244,1,2022-05-31,Poor
69617,148372,4,2020-02-03,Good
69618,196902,5,2021-12-19,Poor
69619,335103,1,2021-05-08,Excellent
69620,152324,3,2023-07-28,Excellent
69621,286424,3,2023-04-14,Excellent
69622,179926,4,2020-05-22,Good
69623,21424,4,2022-08-03,Poor
69624,364524,5,2021-01-25,Excellent
69625,200018,4,2022-11-26,Average
69626,231047,1,2021-04-08,Poor
69627,346041,3,2020-08-25,Average
69628,95939,5,2020-11-19,Excellent
69629,255519,3,2023-04-30,Poor
69630,18395,1,2022-03-17,Average
69631,117913,2,2021-04-13,Average
69632,174846,2,2022-11-27,Good
69633,415483,4,2022-09-22,Good
69634,47003,4,2021-01-12,Good
69635,77144,1,2020-11-11,Average
69636,108078,5,2021-08-13,Excellent
69637,298242,3,2020-08-15,Excellent
69638,289313,5,2021-05-27,Poor
69639,147327,3,2021-02-19,Poor
69640,404759,5,2020-12-14,Average
69641,47384,4,2020-10-13,Excellent
69642,481829,1,2020-11-10,Excellent
69643,345960,5,2021-07-26,Poor
69644,460180,4,2020-11-20,Good
69645,214417,5,2023-04-04,Average
69646,142443,3,2022-12-25,Poor
69647,394162,5,2023-08-31,Average
69648,472104,3,2022-09-14,Average
69649,122134,3,2021-08-08,Poor
69650,249872,5,2023-09-08,Average
69651,33323,4,2021-09-16,Excellent
69652,178336,4,2023-09-08,Excellent
69653,400054,5,2022-08-04,Poor
69654,168678,4,2021-12-25,Poor
69655,137078,5,2022-08-10,Good
69656,123295,2,2023-06-16,Poor
69657,167636,4,2022-03-08,Excellent
69658,330899,2,2020-09-27,Good
69659,126130,4,2022-12-22,Good
69660,3008,3,2021-06-17,Excellent
69661,495315,5,2022-11-29,Good
69662,187923,5,2020-07-17,Average
69663,65512,1,2020-09-07,Poor
69664,124036,5,2021-05-29,Excellent
69665,203162,1,2022-08-20,Excellent
69666,488524,1,2021-01-01,Poor
69667,483496,4,2020-07-14,Excellent
69668,368431,5,2021-10-21,Excellent
69669,279840,5,2023-09-08,Poor
69670,398269,4,2020-09-20,Good
69671,490780,2,2020-12-15,Poor
69672,175126,1,2020-11-07,Excellent
69673,231312,4,2023-08-20,Excellent
69674,407201,3,2023-07-11,Poor
69675,442570,4,2023-02-21,Average
69676,304802,1,2023-05-23,Excellent
69677,141107,5,2021-12-18,Excellent
69678,362840,5,2023-05-31,Average
69679,421519,1,2022-12-10,Average
69680,302830,1,2020-09-23,Poor
69681,139020,1,2021-06-08,Good
69682,236287,5,2023-06-08,Excellent
69683,7877,4,2022-03-26,Excellent
69684,25564,5,2021-08-24,Excellent
69685,334038,1,2022-01-10,Average
69686,72475,3,2023-08-31,Average
69687,244245,3,2023-10-29,Excellent
69688,210623,2,2022-12-14,Poor
69689,445120,2,2020-02-20,Poor
69690,291756,2,2022-02-16,Poor
69691,395785,2,2023-10-03,Average
69692,26213,4,2021-06-28,Poor
69693,291203,1,2021-02-03,Excellent
69694,293185,1,2022-07-30,Excellent
69695,153771,1,2021-10-26,Good
69696,357666,2,2020-11-21,Good
69697,177080,5,2022-05-02,Average
69698,222483,3,2020-11-18,Excellent
69699,134007,5,2021-09-19,Good
69700,252598,1,2022-06-23,Average
69701,40957,5,2021-02-01,Good
69702,362001,4,2021-11-19,Good
69703,345197,5,2021-03-17,Average
69704,439968,5,2022-12-14,Poor
69705,37966,1,2023-01-13,Excellent
69706,438433,2,2021-01-30,Excellent
69707,395647,5,2023-07-09,Good
69708,69104,1,2020-02-09,Excellent
69709,166715,1,2022-10-09,Good
69710,250818,4,2023-09-28,Excellent
69711,190263,5,2022-06-02,Average
69712,71207,4,2022-10-09,Poor
69713,139811,3,2020-08-11,Good
69714,390429,2,2021-03-07,Average
69715,322775,5,2022-07-31,Average
69716,18852,1,2023-07-11,Excellent
69717,205955,3,2021-01-15,Average
69718,381399,5,2023-08-17,Good
69719,182507,4,2021-09-11,Average
69720,244657,4,2022-09-19,Average
69721,381896,1,2022-12-06,Good
69722,239946,3,2021-10-27,Average
69723,219020,5,2023-12-23,Excellent
69724,304471,2,2021-06-03,Average
69725,406658,3,2023-02-21,Good
69726,435866,2,2020-12-03,Good
69727,31336,1,2020-03-15,Average
69728,312002,3,2022-08-13,Excellent
69729,134757,5,2020-05-18,Average
69730,427226,4,2023-06-02,Good
69731,400110,4,2020-07-28,Excellent
69732,223656,5,2021-01-24,Average
69733,371757,2,2022-12-05,Poor
69734,436543,5,2021-08-18,Good
69735,101951,2,2020-04-11,Average
69736,473391,2,2021-09-04,Poor
69737,207896,5,2021-12-21,Poor
69738,45083,4,2023-07-22,Good
69739,421346,3,2020-03-27,Excellent
69740,444197,1,2020-09-19,Average
69741,193665,4,2020-03-11,Poor
69742,197482,3,2023-05-18,Average
69743,180466,3,2020-01-10,Average
69744,141761,3,2021-01-19,Excellent
69745,182813,3,2023-11-07,Poor
69746,423848,1,2022-05-17,Poor
69747,441890,4,2022-07-22,Good
69748,336932,2,2021-05-31,Good
69749,277005,2,2021-12-30,Poor
69750,349598,5,2022-05-04,Excellent
69751,282971,4,2023-10-18,Good
69752,122260,4,2022-10-01,Excellent
69753,74154,4,2021-04-03,Poor
69754,21252,4,2022-03-30,Average
69755,368098,3,2021-07-26,Average
69756,284062,2,2021-01-10,Average
69757,414907,3,2020-04-05,Good
69758,214344,2,2023-10-09,Poor
69759,376149,5,2023-02-12,Average
69760,123462,1,2020-04-08,Poor
69761,495567,2,2022-01-08,Average
69762,454642,3,2023-02-02,Good
69763,87222,5,2023-07-29,Good
69764,378213,5,2023-08-03,Average
69765,238639,5,2020-10-20,Poor
69766,260748,5,2023-08-08,Good
69767,426268,3,2021-08-06,Poor
69768,176975,3,2022-02-15,Average
69769,308339,1,2023-11-23,Good
69770,147640,5,2022-08-18,Good
69771,194143,5,2023-09-15,Average
69772,65158,3,2023-02-07,Good
69773,331877,3,2022-12-07,Excellent
69774,477332,4,2022-04-15,Average
69775,176825,3,2023-01-26,Average
69776,252944,2,2021-12-20,Good
69777,334815,2,2022-04-26,Poor
69778,138563,5,2022-03-11,Excellent
69779,439434,2,2021-06-03,Average
69780,204700,3,2020-07-06,Poor
69781,69303,1,2020-09-04,Poor
69782,20908,5,2021-11-30,Excellent
69783,444704,2,2023-08-18,Poor
69784,314759,4,2020-08-02,Excellent
69785,437445,3,2020-04-30,Poor
69786,489265,4,2020-02-10,Excellent
69787,315757,4,2022-10-19,Average
69788,83939,5,2023-12-06,Excellent
69789,348602,1,2023-05-03,Average
69790,200369,4,2023-10-28,Excellent
69791,248026,5,2022-05-29,Average
69792,454095,1,2022-06-30,Poor
69793,449805,3,2021-12-03,Excellent
69794,468097,5,2023-07-01,Good
69795,123779,4,2020-08-25,Good
69796,25321,5,2020-11-22,Poor
69797,406825,4,2022-11-02,Excellent
69798,185716,4,2020-10-20,Excellent
69799,38189,1,2022-02-17,Excellent
69800,208089,2,2023-10-24,Average
69801,63583,4,2021-01-19,Excellent
69802,396213,1,2023-04-18,Average
69803,418453,1,2021-01-20,Excellent
69804,347667,5,2021-07-16,Good
69805,202061,2,2021-02-26,Good
69806,159220,2,2022-07-13,Poor
69807,375784,5,2020-04-08,Average
69808,15612,2,2022-06-03,Excellent
69809,340285,2,2023-07-19,Poor
69810,364845,2,2022-06-16,Excellent
69811,27639,5,2021-03-02,Poor
69812,215167,1,2020-01-01,Excellent
69813,40456,3,2023-04-12,Poor
69814,196419,3,2021-08-01,Excellent
69815,15886,2,2023-01-27,Excellent
69816,304735,2,2022-11-29,Poor
69817,2403,3,2023-10-22,Good
69818,29049,4,2020-10-15,Average
69819,206700,2,2020-09-29,Average
69820,57231,2,2022-04-07,Good
69821,459900,3,2022-06-01,Excellent
69822,116588,4,2020-03-26,Average
69823,484565,5,2022-02-02,Excellent
69824,71023,2,2023-03-01,Poor
69825,482018,1,2020-04-08,Poor
69826,429609,5,2021-05-21,Poor
69827,432514,3,2023-04-25,Excellent
69828,297914,3,2021-07-04,Average
69829,382076,5,2020-04-12,Poor
69830,391133,1,2022-03-12,Good
69831,80194,3,2020-06-15,Poor
69832,181809,3,2021-11-09,Excellent
69833,438944,5,2020-02-26,Poor
69834,324618,3,2021-11-09,Poor
69835,222619,2,2022-06-21,Excellent
69836,5638,2,2021-04-16,Average
69837,60169,2,2022-12-06,Good
69838,193831,4,2020-10-06,Average
69839,226132,2,2023-02-14,Excellent
69840,263313,2,2021-03-07,Good
69841,430202,2,2021-12-28,Average
69842,35669,3,2020-07-01,Good
69843,289869,3,2020-08-31,Poor
69844,344210,4,2020-01-01,Poor
69845,474667,5,2021-02-19,Poor
69846,149321,3,2021-01-05,Average
69847,333795,1,2021-11-10,Average
69848,155700,5,2021-07-21,Poor
69849,252731,1,2021-03-17,Average
69850,99963,4,2021-05-13,Poor
69851,376078,5,2020-11-22,Excellent
69852,287331,4,2022-03-04,Average
69853,17409,1,2022-10-22,Average
69854,333333,3,2020-02-14,Average
69855,459982,5,2023-12-06,Good
69856,418390,4,2021-09-12,Excellent
69857,409408,5,2022-09-18,Excellent
69858,3638,3,2023-08-20,Poor
69859,234030,2,2020-08-05,Good
69860,334994,3,2021-08-28,Excellent
69861,459569,3,2022-12-27,Good
69862,402680,3,2022-09-07,Good
69863,173955,4,2022-01-16,Average
69864,138140,1,2022-05-08,Poor
69865,370011,5,2023-10-21,Good
69866,334922,2,2021-05-04,Good
69867,321869,1,2023-07-15,Good
69868,33619,5,2020-03-02,Poor
69869,493034,3,2022-09-08,Poor
69870,138685,2,2023-10-18,Excellent
69871,431408,3,2020-04-06,Poor
69872,80477,4,2023-02-11,Good
69873,228603,3,2022-03-22,Poor
69874,412731,4,2023-01-04,Good
69875,49677,1,2021-06-21,Good
69876,228878,4,2023-03-19,Poor
69877,19756,4,2022-11-22,Excellent
69878,315407,5,2023-10-18,Good
69879,468797,4,2022-12-31,Excellent
69880,148711,2,2023-04-14,Average
69881,438517,2,2023-11-16,Excellent
69882,357050,4,2022-11-28,Excellent
69883,176075,3,2022-06-16,Average
69884,153844,1,2023-05-13,Average
69885,337585,4,2022-08-31,Poor
69886,315809,2,2020-07-29,Excellent
69887,439817,5,2020-02-07,Excellent
69888,193088,4,2022-01-21,Good
69889,240702,3,2020-10-28,Poor
69890,439008,1,2023-08-04,Average
69891,43321,5,2020-02-03,Excellent
69892,363538,5,2021-10-11,Good
69893,151266,5,2021-02-16,Average
69894,249651,1,2021-06-27,Poor
69895,499144,3,2023-03-10,Good
69896,308855,3,2023-08-14,Good
69897,414656,1,2021-06-05,Excellent
69898,394097,3,2021-01-10,Poor
69899,203261,1,2023-02-02,Average
69900,302553,1,2020-12-04,Good
69901,219575,2,2023-05-10,Good
69902,193215,3,2021-11-15,Poor
69903,129686,3,2022-11-01,Good
69904,469920,4,2022-01-15,Good
69905,276218,2,2020-09-23,Good
69906,233744,5,2023-07-14,Good
69907,477914,2,2020-05-02,Good
69908,284238,5,2020-04-18,Poor
69909,61928,1,2023-09-27,Average
69910,294114,4,2021-03-11,Average
69911,476788,3,2020-12-23,Good
69912,427851,1,2020-04-10,Poor
69913,250251,4,2020-05-26,Excellent
69914,230230,1,2021-05-13,Good
69915,209507,2,2022-10-08,Average
69916,342039,1,2021-03-17,Excellent
69917,22808,3,2023-07-02,Average
69918,390813,3,2020-04-09,Good
69919,48671,3,2021-10-31,Poor
69920,475160,5,2020-11-15,Excellent
69921,360990,4,2021-05-13,Excellent
69922,8210,1,2023-05-02,Average
69923,302726,5,2022-11-07,Average
69924,233806,5,2023-06-22,Average
69925,170659,2,2023-07-08,Poor
69926,353751,2,2022-04-15,Good
69927,430893,1,2022-11-17,Average
69928,107140,4,2021-02-09,Poor
69929,17776,2,2023-12-03,Excellent
69930,100900,2,2021-08-28,Poor
69931,269241,3,2022-09-08,Good
69932,167729,5,2022-08-15,Good
69933,367433,3,2021-10-09,Average
69934,350165,5,2023-12-19,Excellent
69935,434244,2,2020-05-21,Good
69936,107886,3,2020-05-09,Good
69937,99683,1,2023-08-24,Excellent
69938,325736,3,2022-07-23,Excellent
69939,477582,4,2021-11-07,Poor
69940,150944,1,2022-03-25,Poor
69941,434426,2,2021-01-01,Average
69942,357595,4,2022-01-24,Average
69943,446184,3,2020-12-06,Average
69944,47939,5,2022-12-10,Good
69945,66370,1,2022-07-08,Good
69946,17948,1,2022-07-08,Poor
69947,440811,1,2021-12-17,Excellent
69948,404851,4,2020-04-14,Good
69949,494005,4,2021-02-09,Average
69950,259886,4,2021-03-14,Average
69951,193519,4,2022-07-10,Poor
69952,337896,4,2023-06-11,Good
69953,192680,4,2022-01-20,Average
69954,416488,2,2020-06-03,Poor
69955,450657,1,2023-01-22,Excellent
69956,145677,5,2021-01-27,Excellent
69957,200137,2,2020-01-10,Good
69958,150046,4,2020-06-07,Good
69959,44732,2,2020-07-22,Poor
69960,211584,3,2023-06-22,Good
69961,69157,2,2020-07-20,Poor
69962,472498,1,2023-11-22,Excellent
69963,335720,3,2020-06-13,Good
69964,217606,3,2022-12-28,Poor
69965,208547,1,2022-02-24,Poor
69966,102763,4,2023-10-30,Average
69967,139118,1,2022-09-11,Average
69968,19458,1,2022-04-19,Average
69969,75111,4,2022-05-31,Average
69970,262175,1,2020-02-07,Poor
69971,262731,1,2021-10-18,Excellent
69972,65689,1,2020-08-14,Excellent
69973,160113,3,2020-06-06,Excellent
69974,288442,5,2020-03-15,Excellent
69975,214595,2,2022-02-07,Excellent
69976,134389,2,2020-08-21,Average
69977,343503,4,2023-12-29,Poor
69978,479623,4,2021-06-18,Excellent
69979,301383,5,2022-06-16,Excellent
69980,456147,1,2020-06-27,Poor
69981,193190,4,2021-07-25,Good
69982,81511,1,2023-05-05,Poor
69983,192464,4,2022-02-04,Poor
69984,78731,1,2020-05-27,Excellent
69985,56249,5,2023-02-18,Good
69986,315666,1,2020-10-22,Average
69987,45950,5,2021-03-17,Average
69988,353668,5,2023-01-30,Excellent
69989,90618,1,2020-12-11,Good
69990,196392,4,2021-12-23,Average
69991,275339,1,2021-04-09,Good
69992,384528,3,2021-02-06,Poor
69993,492677,2,2020-01-28,Good
69994,205532,5,2020-01-07,Average
69995,134257,3,2021-02-05,Poor
69996,360707,5,2022-11-06,Excellent
69997,333407,5,2020-03-03,Average
69998,218658,5,2020-11-10,Excellent
69999,74364,3,2022-05-20,Poor
70000,473090,1,2023-02-20,Poor
70001,180589,5,2023-04-20,Excellent
70002,224308,2,2023-05-02,Average
70003,89527,2,2022-08-12,Poor
70004,66091,3,2023-06-16,Excellent
70005,106074,4,2022-10-05,Poor
70006,255671,5,2022-12-21,Good
70007,433850,2,2023-06-13,Poor
70008,30946,1,2020-08-31,Excellent
70009,194016,2,2022-10-15,Poor
70010,392118,2,2021-08-20,Excellent
70011,43681,1,2020-05-22,Poor
70012,431203,1,2020-06-27,Good
70013,460075,5,2022-01-23,Poor
70014,474993,3,2020-12-12,Poor
70015,451426,5,2021-08-22,Good
70016,380126,3,2023-09-09,Poor
70017,353024,2,2020-01-07,Poor
70018,443055,3,2020-09-03,Poor
70019,80921,2,2020-02-18,Poor
70020,34152,5,2022-12-25,Good
70021,223565,1,2023-10-16,Poor
70022,190863,2,2021-07-22,Poor
70023,93554,2,2022-03-19,Poor
70024,152250,4,2020-06-30,Poor
70025,241947,4,2023-05-26,Average
70026,166117,2,2020-09-28,Good
70027,309106,3,2023-07-22,Average
70028,119650,5,2021-01-23,Poor
70029,98652,1,2021-04-12,Poor
70030,167094,2,2023-05-06,Good
70031,20133,2,2022-04-23,Poor
70032,269896,4,2020-04-17,Poor
70033,120425,1,2021-02-04,Excellent
70034,414673,4,2023-04-10,Poor
70035,170390,2,2022-02-03,Average
70036,115711,1,2022-02-25,Poor
70037,269335,5,2022-05-12,Average
70038,370296,2,2022-01-16,Good
70039,330237,4,2023-10-04,Good
70040,312504,2,2021-09-25,Average
70041,202836,1,2023-08-27,Poor
70042,76727,1,2022-07-18,Excellent
70043,334192,1,2021-08-11,Poor
70044,319192,5,2020-04-10,Average
70045,319679,4,2021-07-02,Excellent
70046,319844,2,2021-08-27,Good
70047,351209,1,2023-04-19,Excellent
70048,93217,1,2021-01-24,Average
70049,321459,5,2023-09-19,Average
70050,95321,3,2023-10-06,Poor
70051,48272,3,2021-06-23,Average
70052,282322,2,2022-02-12,Good
70053,263428,2,2021-05-31,Good
70054,466410,1,2022-09-10,Average
70055,272810,1,2020-09-14,Excellent
70056,358508,4,2020-08-08,Poor
70057,242967,4,2023-08-11,Poor
70058,298211,5,2023-07-10,Good
70059,443040,3,2020-01-07,Good
70060,213844,2,2020-09-15,Excellent
70061,149746,3,2023-11-23,Good
70062,458464,4,2022-04-25,Poor
70063,188404,3,2020-02-03,Excellent
70064,428427,2,2021-08-20,Excellent
70065,173872,1,2023-12-25,Excellent
70066,100281,1,2020-05-07,Excellent
70067,467328,3,2023-05-14,Average
70068,185921,3,2023-02-01,Excellent
70069,365099,1,2021-09-03,Excellent
70070,471567,1,2021-06-26,Excellent
70071,384303,5,2023-02-26,Excellent
70072,151307,3,2023-03-25,Excellent
70073,227807,1,2021-10-15,Good
70074,161651,1,2023-08-31,Average
70075,192889,4,2020-02-03,Good
70076,117851,3,2020-01-08,Good
70077,443799,1,2020-03-12,Poor
70078,42375,5,2020-10-25,Excellent
70079,404575,1,2020-05-25,Excellent
70080,9327,4,2022-05-19,Good
70081,434342,5,2020-10-23,Average
70082,261041,4,2020-07-31,Good
70083,263677,1,2020-03-25,Average
70084,226505,1,2022-09-17,Average
70085,377869,1,2022-11-07,Excellent
70086,378771,3,2023-11-30,Average
70087,9337,5,2020-12-29,Good
70088,457335,4,2021-03-26,Excellent
70089,199607,1,2023-10-10,Good
70090,107552,4,2021-05-21,Good
70091,207692,4,2023-10-16,Good
70092,61052,1,2023-08-02,Excellent
70093,293629,2,2023-02-18,Excellent
70094,405809,5,2022-11-01,Good
70095,460597,5,2021-12-15,Good
70096,498879,2,2022-05-08,Poor
70097,436719,1,2023-03-11,Average
70098,55308,4,2020-09-17,Good
70099,410271,3,2020-06-16,Poor
70100,333518,2,2023-09-18,Excellent
70101,125843,4,2022-07-26,Good
70102,48290,4,2020-11-26,Poor
70103,378790,2,2023-10-19,Good
70104,138077,1,2022-09-09,Poor
70105,292465,5,2023-03-07,Average
70106,89357,1,2021-10-29,Average
70107,311885,3,2023-01-06,Average
70108,339228,1,2022-09-11,Good
70109,422773,4,2023-03-14,Poor
70110,309303,1,2020-09-04,Excellent
70111,318796,4,2020-08-04,Poor
70112,440832,5,2023-09-07,Good
70113,143275,2,2023-10-07,Excellent
70114,149535,4,2021-03-21,Excellent
70115,248112,3,2023-11-11,Excellent
70116,213708,1,2023-11-10,Good
70117,22111,3,2021-03-20,Excellent
70118,204981,3,2020-11-24,Excellent
70119,408955,4,2022-01-26,Excellent
70120,245104,3,2020-05-09,Poor
70121,232478,5,2020-08-30,Poor
70122,11497,3,2023-12-01,Poor
70123,328705,5,2020-02-19,Average
70124,237078,3,2023-01-04,Poor
70125,438048,2,2022-08-02,Excellent
70126,287759,3,2022-12-06,Average
70127,141568,2,2021-06-19,Excellent
70128,374914,5,2020-02-15,Excellent
70129,54390,5,2023-03-10,Average
70130,479661,1,2020-09-09,Average
70131,35329,1,2020-09-15,Good
70132,310131,2,2021-06-08,Excellent
70133,296142,4,2023-01-09,Average
70134,291182,5,2022-09-27,Excellent
70135,91803,4,2022-11-20,Average
70136,163565,1,2021-07-02,Excellent
70137,295029,4,2023-06-14,Poor
70138,118276,1,2021-02-21,Excellent
70139,264572,3,2023-03-22,Good
70140,379554,1,2023-12-06,Poor
70141,60091,3,2021-11-09,Excellent
70142,479756,4,2023-11-19,Poor
70143,147330,5,2021-12-31,Poor
70144,156498,1,2022-05-31,Good
70145,164412,5,2022-10-15,Poor
70146,406148,4,2021-02-17,Poor
70147,335588,4,2022-11-24,Average
70148,374286,2,2023-04-11,Good
70149,461915,2,2022-02-08,Excellent
70150,231070,5,2020-06-08,Poor
70151,292678,2,2020-12-20,Average
70152,450084,3,2020-07-06,Poor
70153,28270,2,2020-08-09,Poor
70154,382789,1,2020-06-15,Excellent
70155,200816,5,2022-04-30,Excellent
70156,338946,2,2022-01-29,Poor
70157,196343,5,2023-03-07,Average
70158,195201,5,2022-08-31,Average
70159,209724,2,2023-08-07,Poor
70160,427762,5,2020-12-20,Average
70161,56964,5,2020-07-08,Poor
70162,397318,5,2021-03-07,Poor
